Amazon_Product_Name,Flipkart_Product_Name,Amazon_Color,Flipkart_Color,Product_Name_Similarity,Brand_Similarity,Color_Similarity
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 32 L Convection Microwave Oven  (MC3286BLT, Black)",Black,Black,0.51,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 28 L Charcoal Convection Microwave Oven  (MJ2886BFUM, Black)",Black,Black,0.66,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2886BFUM, Black)",Black,Black,0.61,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2886BPUM, Black)",Black,"Purple, Black",0.57,1,0.71
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 28 L Convection Microwave Oven  (MJ2887BFUM, Black)",Black,Black,0.57,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2887BFUM.DBKQILN, Black)",Black,Black,0.57,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 21 L Convection Microwave Oven  (MC2146BL, Black)",Black,Black,0.51,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 28 L Convection Microwave Oven  (MJEN286UI, Black)",Black,Black,0.57,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 32 L Convection Microwave Oven  (MJEN326UH, Black)",Black,Black,0.51,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2846BR, Black)",Black,Black,0.61,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2886BHT, BLACK)",Black,Black,0.61,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 28 L Convection Microwave Oven  (MJEN286UH, Black)",Black,Black,0.61,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 28 L Convection Microwave Oven  (MJEN286UF, Black)",Black,Black,0.61,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2886BFTM, Black)",Black,Black,0.61,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 28 L Charcoal Convection Microwave Oven  (MJ2886BWUM, Floral)",Black,Black,0.57,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 21 L Convection Microwave Oven  (MC2146BP, Black)",Black,Black,0.51,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 21 L Diet Fry Convection Microwave Oven  (MC2146BRT, Black)",Black,Black,0.62,1,1
"LG 28 L Wi-Fi Enabled Charcoal Convection Healthy Microwave Oven (MJEN286UFW, Black, Diet Fry) - 2023 Model","LG 21 L Convection Microwave Oven  (MC2146BR, Black)",Black,Black,0.51,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MC2846BV, Black)",Black,Black,0.57,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MC2886BRUM, Black)",Black,"Maroon, Black",0.57,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MC2846BG.DBKQILN, Black)",Black,Black,0.61,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 21 L Convection Microwave Oven  (MC2146BG, BLACK)",Black,Black,0.51,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 32 L Charcoal Convection Microwave Oven  (MJ3286BRUS, Black)",Black,"Black, Grey",0.66,1,0.71
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MC2886BLT, Black)",Black,Black,0.61,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 32 L Convection Microwave Oven  (MC3286BLT, Black)",Black,Black,0.51,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Charcoal Convection Microwave Oven  (MJ2886BFUM, Black)",Black,Black,0.76,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MC2886BFUM, Black)",Black,Black,0.61,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MC2886BPUM, Black)",Black,"Purple, Black",0.57,1,0.71
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MJ2887BFUM, Black)",Black,Black,0.57,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MC2887BFUM.DBKQILN, Black)",Black,Black,0.57,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 21 L Convection Microwave Oven  (MC2146BL, Black)",Black,Black,0.51,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MJEN286UI, Black)",Black,Black,0.66,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 32 L Convection Microwave Oven  (MJEN326UH, Black)",Black,Black,0.51,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MC2846BR, Black)",Black,Black,0.61,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MC2886BHT, BLACK)",Black,Black,0.61,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MJEN286UH, Black)",Black,Black,0.61,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MJEN286UF, Black)",Black,Black,0.61,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Convection Microwave Oven  (MC2886BFTM, Black)",Black,Black,0.61,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 28 L Charcoal Convection Microwave Oven  (MJ2886BWUM, Floral)",Black,Black,0.66,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 21 L Convection Microwave Oven  (MC2146BP, Black)",Black,Black,0.51,1,1
"LG 28 L Charcoal Convection Microwave Oven (MJEN286UI, Black, 360° Motorised Rotisserie & Charcoal Lighting Heater)","LG 21 L Convection Microwave Oven  (MC2146BR, Black)",Black,Black,0.51,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2846BV, Black)",Black,Black,0.53,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2886BRUM, Black)",Black,"Maroon, Black",0.53,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2846BG.DBKQILN, Black)",Black,Black,0.58,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2886BLT, Black)",Black,Black,0.58,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Charcoal Convection Microwave Oven  (MJ2886BFUM, Black)",Black,Black,0.53,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2886BFUM, Black)",Black,Black,0.58,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2886BPUM, Black)",Black,"Purple, Black",0.53,1,0.71
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MJ2887BFUM, Black)",Black,Black,0.53,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2887BFUM.DBKQILN, Black)",Black,Black,0.53,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MJEN286UI, Black)",Black,Black,0.53,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2846BR, Black)",Black,Black,0.58,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2886BHT, BLACK)",Black,Black,0.58,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MJEN286UH, Black)",Black,Black,0.58,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MJEN286UF, Black)",Black,Black,0.58,1,1
"LG 28 L Convection Microwave Oven (MC2846BD, Black, Health Plus Menu | 251 Auto Cook Menu) - 2023 Model","LG 28 L Convection Microwave Oven  (MC2886BFTM, Black)",Black,Black,0.58,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 20 L Solo Microwave Oven  (MS2043DB.DB1QILN, Black)",Black,Black,0.54,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 20 L Solo Microwave Oven  (MS2043BP, Black)",Black,"Purple, Black",0.5,1,0.71
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 20 L Grill Microwave Oven  (MH2044BP, Black)",Black,Black,0.5,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 32 L Convection Microwave Oven  (MC3286BRUM, Black)",Black,Black,0.63,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2846BV, Black)",Black,Black,0.88,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2886BRUM, Black)",Black,"Maroon, Black",0.76,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2846BG.DBKQILN, Black)",Black,Black,0.82,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 20 L Solo Microwave Oven  (MS2043DB.DB1QILN, Black)",Black,Black,0.54,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 21 L Convection Microwave Oven  (MC2146BG, BLACK)",Black,Black,0.68,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 32 L Charcoal Convection Microwave Oven  (MJ3286BRUS, Black)",Black,"Black, Grey",0.63,1,0.71
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 21 L Convection Microwave Oven  (MC2146BV, Black)",Black,Black,0.63,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 20 L Grill Microwave Oven  (MH2044DB, Black)",Black,Black,0.54,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2886BLT, Black)",Black,Black,0.82,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 32 L Convection Microwave Oven  (MC3286BLT, Black)",Black,Black,0.68,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 42 L Inverter Solo Microwave Oven  (MS4295DIS, Black)",Black,Black,0.5,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 32 L With Twister Smog Handle Convection Microwave Oven  (MJEN326TL, Black)",Black,Black,0.63,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Charcoal Convection Microwave Oven  (MJ2886BFUM, Black)",Black,Black,0.76,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2886BFUM, Black)",Black,Black,0.82,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2886BPUM, Black)",Black,"Purple, Black",0.76,1,0.71
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MJ2887BFUM, Black)",Black,Black,0.76,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2887BFUM.DBKQILN, Black)",Black,Black,0.76,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 21 L Convection Microwave Oven  (MC2146BL, Black)",Black,Black,0.68,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 32 L Convection Microwave Oven  (MJEN326PK, Black)",Black,Black,0.63,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MJEN286UI, Black)",Black,Black,0.76,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 32 L Convection Microwave Oven  (MJEN326UH, Black)",Black,Black,0.68,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 32 L With Twister Smog Handle Convection Microwave Oven  (MJEN326SF, Black)",Black,Black,0.63,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2846BR, Black)",Black,Black,0.82,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2886BHT, BLACK)",Black,Black,0.82,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MJEN286UH, Black)",Black,Black,0.82,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MJEN286UF, Black)",Black,Black,0.82,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Convection Microwave Oven  (MC2886BFTM, Black)",Black,Black,0.82,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 28 L Charcoal Convection Microwave Oven  (MJ2886BWUM, Floral)",Black,Black,0.63,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 32 L Convection Microwave Oven  (MJEN326UL, BLACK)",Black,Black,0.63,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 21 L Convection Microwave Oven  (MC2146BP, Black)",Black,Black,0.68,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 21 L Diet Fry Convection Microwave Oven  (MC2146BRT, Black)",Black,Black,0.59,1,1
"LG 28 L Convection Microwave Oven (MC2846BV, Black, Quartz Heater)","LG 21 L Convection Microwave Oven  (MC2146BR, Black)",Black,Black,0.68,1,1
"LG 28 L Convection Microwave Oven (MC2846SL, Silver)","LG 28 L Convection Microwave Oven  (MC2846SL, Silver)",Silver,Silver,1,1,1
"LG 28 L Convection Microwave Oven (MC2846SL, Silver)","LG 28 L Convection Microwave Oven  (MC2886SFU, Silver)",Silver,Silver,0.93,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MC2846BV, Black)",Black,Black,0.6,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MC2886BRUM, Black)",Black,"Maroon, Black",0.6,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MC2846BG.DBKQILN, Black)",Black,Black,0.65,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 21 L Convection Microwave Oven  (MC2146BG, BLACK)",Black,Black,0.52,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MC2886BLT, Black)",Black,Black,0.65,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 32 L Convection Microwave Oven  (MC3286BLT, Black)",Black,Black,0.52,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Charcoal Convection Microwave Oven  (MJ2886BFUM, Black)",Black,Black,0.6,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MC2886BFUM, Black)",Black,Black,0.65,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MC2886BPUM, Black)",Black,"Purple, Black",0.72,1,0.71
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MJ2887BFUM, Black)",Black,Black,0.6,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MC2887BFUM.DBKQILN, Black)",Black,Black,0.6,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 21 L Convection Microwave Oven  (MC2146BL, Black)",Black,Black,0.52,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MJEN286UI, Black)",Black,Black,0.6,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 32 L Convection Microwave Oven  (MJEN326UH, Black)",Black,Black,0.52,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MC2846BR, Black)",Black,Black,0.65,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MC2886BHT, BLACK)",Black,Black,0.65,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MJEN286UH, Black)",Black,Black,0.65,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MJEN286UF, Black)",Black,Black,0.65,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Convection Microwave Oven  (MC2886BFTM, Black)",Black,Black,0.65,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 28 L Charcoal Convection Microwave Oven  (MJ2886BWUM, Floral)",Black,Black,0.72,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 21 L Convection Microwave Oven  (MC2146BP, Black)",Black,Black,0.52,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 21 L Diet Fry Convection Microwave Oven  (MC2146BRT, Black)",Black,Black,0.67,1,1
"LG 28 L Convection Microwave Oven (MC2886BPUM, Floral Purple, Diet Fry)","LG 21 L Convection Microwave Oven  (MC2146BR, Black)",Black,Black,0.52,1,1
"LG 28 L Convection Microwave Oven (MC2886BRUM, Black, With 360° Motorised Rotisserie & Diet Fry)","LG 32 L Convection Microwave Oven  (MC3286BRUM, Black)",Black,Black,0.52,1,1
"LG 28 L Convection Microwave Oven (MC2886BRUM, Black, With 360° Motorised Rotisserie & Diet Fry)","LG 28 L Convection Microwave Oven  (MC2846BV, Black)",Black,Black,0.63,1,1
